86,86,86,86,26,26,26,26,26,26,26,26,26,26,26,42,42,42,42,42,42,42,42,42,42,42,37,37,37,37,37,37,37,37,37,37,37,48,48,48,48,48,64,64,48,48,48,48,39,38,37,36,75,75,75,32,31,30,29,64,64,64,64,64,64,64,64,64,64,64,81,81,81,81,81,67,68,81,81,81,81,51,52,53,54,55,70,70,58,59,60,61,40,41,42,43,44,45,46,47,48,49,50,37,37,37,37,37,37,37,37,37,37,37,53,53,53,53,53,70,53,53,53,53,53,28,27,26,25,24,23,22,21,20,19,18,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
87,87,87,87,25,25,25,25,25,25,25,25,25,25,25,43,43,43,43,43,43,43,43,43,43,43,36,36,36,36,36,36,36,36,36,36,36,47,47,47,47,47,47,47,47,47,47,47,39,38,37,36,35,34,33,32,31,30,29,65,65,65,65,65,65,65,65,65,65,65,80,80,80,80,80,80,80,80,80,80,80,51,52,53,54,55,56,57,58,59,60,61,40,41,42,43,44,45,46,47,48,49,50,36,36,36,36,36,36,36,36,36,36,36,54,54,54,54,54,54,54,54,54,54,54,28,27,26,25,24,23,22,21,20,19,18,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
88,88,88,88,24,24,24,24,24,24,24,24,24,24,24,44,24,24,44,44,44,44,44,44,35,44,35,35,35,35,35,35,35,35,35,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,36,35,34,33,32,31,30,29,28,27,26,66,66,66,66,66,66,66,66,66,66,66,79,79,79,79,79,79,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,43,44,45,46,47,48,35,35,35,35,35,35,35,35,35,35,35,35,35,55,35,35,55,55,55,55,55,31,30,29,28,27,26,25,24,23,22,21,20,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
89,89,89,89,23,23,23,23,23,23,23,23,23,23,23,23,23,23,45,45,45,45,45,34,34,34,34,34,34,34,34,34,34,34,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,36,35,34,33,32,31,30,29,28,27,26,67,67,67,67,67,67,67,67,67,67,67,78,78,78,78,78,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,43,44,45,46,47,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,56,56,56,56,56,31,30,29,28,27,26,25,24,23,22,21,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89
90,90,90,90,22,22,22,22,22,22,22,22,22,22,22,22,22,22,46,46,46,46,46,33,33,46,33,33,33,33,33,33,33,33,44,44,44,44,44,44,44,44,44,44,44,44,44,44,39,44,37,36,35,34,33,32,31,30,29,68,27,68,68,68,68,68,68,68,68,68,77,68,77,77,77,77,77,77,48,49,50,51,52,53,54,55,56,57,58,59,60,61,40,63,42,43,44,45,46,47,33,33,33,33,33,33,33,33,33,33,33,33,33,33,57,33,57,57,57,57,57,57,31,30,57,28,27,26,25,24,23,22,21,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
91,91,91,91,21,21,21,21,21,21,21,21,21,21,21,47,47,47,47,47,47,47,47,47,47,47,32,32,32,32,32,32,32,32,32,32,32,43,43,43,43,43,43,43,43,43,43,43,39,38,37,36,35,34,33,32,31,30,29,69,69,69,69,69,69,69,69,69,69,69,76,76,76,76,76,76,76,76,76,76,76,51,52,53,54,55,56,57,58,59,60,61,40,41,42,43,44,45,46,47,48,49,50,32,32,32,32,32,32,32,32,32,32,32,58,58,58,58,58,58,58,58,58,58,58,28,27,26,25,24,23,22,21,20,19,18,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91
92,92,92,92,20,20,20,20,20,100,20,20,20,20,20,48,48,48,48,48,48,48,48,48,48,48,31,31,31,31,31,31,31,31,31,31,31,42,42,42,42,88,89,42,42,42,42,42,39,38,37,36,92,92,33,32,31,30,29,70,70,70,70,70,20,70,70,70,70,70,75,75,75,75,75,75,75,75,75,75,75,51,52,53,54,66,67,57,58,59,60,61,40,41,42,43,92,92,46,47,48,49,50,31,31,31,31,92,92,92,31,31,31,31,59,59,59,59,20,20,59,59,59,59,59,28,27,26,25,24,23,22,21,20,19,18,92,92,92,92,20,20,92,92,92,92,92,92,92,92,92,92
93,93,93,93,19,19,19,19,101,100,99,19,19,19,19,49,49,49,49,49,49,49,49,49,49,49,30,30,30,30,30,30,30,30,30,30,30,41,41,41,41,88,89,90,41,41,41,41,39,38,37,36,93,93,93,32,31,30,29,71,71,71,71,19,19,19,71,71,71,71,74,74,74,74,74,74,74,74,74,74,74,51,52,53,54,66,67,68,58,59,60,61,40,41,42,43,93,93,93,47,48,49,50,30,30,30,30,93,93,93,30,30,30,30,60,60,60,60,19,19,19,60,60,60,60,28,27,26,25,24,23,22,21,20,19,18,93,93,93,93,19,19,19,93,93,93,93,93,93,93,93,93
94,94,94,94,18,18,18,18,18,100,99,18,18,18,18,50,50,50,50,50,50,50,50,50,50,50,29,29,29,29,29,29,29,29,29,29,29,40,40,40,40,88,89,90,40,40,40,40,39,38,37,36,35,94,33,32,31,30,29,72,72,72,72,72,18,72,72,72,72,72,73,73,73,73,73,73,73,73,73,73,73,51,52,53,54,66,67,57,58,59,60,61,40,41,42,43,94,94,94,47,48,49,50,29,29,29,29,29,94,94,29,29,29,29,61,61,61,61,18,18,18,61,61,61,61,28,27,26,25,24,23,22,21,20,19,18,94,94,94,94,18,18,94,94,94,94,94,94,94,94,94,94
95,95,95,95,105,104,103,102,101,100,99,98,97,96,95,18,19,20,21,22,51,51,25,26,27,28,95,95,95,95,95,28,95,95,95,95,95,84,85,86,87,88,89,90,91,92,93,94,95,95,95,95,95,95,95,95,95,95,95,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,72,72,72,17,17,17,17,62,63,64,65,66,67,68,69,70,71,72,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,17,17,17,17,17,17,17,17,17,17,17,29,30,31,32,24,23,22,36,37,38,39,17,17,17,17,17,17,17,17,17,17,17,95,95,95,95,95
96,96,96,96,105,104,103,102,101,100,99,98,97,96,95,18,19,20,21,52,52,52,25,26,27,28,96,96,96,96,27,27,27,96,96,96,96,84,85,86,87,88,89,90,91,92,93,94,96,96,96,96,96,96,96,96,96,96,96,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,71,71,71,16,16,16,16,62,63,64,65,66,67,68,69,70,71,72,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,16,16,16,16,16,16,16,16,16,16,16,29,30,31,32,24,23,22,36,37,38,39,16,16,16,16,16,16,16,16,16,16,16,96,96,96,96,96
97,97,97,97,105,104,103,102,101,100,99,98,97,96,95,18,19,20,21,22,53,53,25,26,27,28,97,97,97,97,97,26,97,97,97,97,97,84,85,86,87,88,89,90,91,92,93,94,97,97,97,97,97,97,97,97,97,97,97,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,70,70,15,15,15,15,62,63,64,65,66,67,68,69,70,71,72,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,15,15,15,15,15,15,15,15,15,15,15,29,30,31,32,33,23,22,36,37,38,39,15,15,15,15,15,15,15,15,15,15,15,97,97,97,97,97
98,98,98,98,105,104,103,102,101,100,99,98,97,96,95,18,19,20,21,22,23,24,25,26,27,28,98,98,98,98,98,98,98,98,98,98,98,84,85,86,87,88,89,90,91,92,93,94,98,98,98,98,98,98,98,98,98,98,98,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,62,63,64,65,66,67,68,69,70,71,72,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,14,14,14,14,14,14,14,14,14,14,14,29,30,31,32,33,34,35,36,37,38,39,14,14,14,14,14,14,14,14,14,14,14,98,98,98,98,98
99,99,99,99,105,104,103,102,101,100,99,98,97,96,95,94,93,92,21,22,23,24,25,26,27,28,29,30,31,99,99,99,99,99,99,82,83,84,85,86,87,88,89,90,91,92,99,99,99,99,99,99,99,99,99,99,99,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,65,66,67,68,69,70,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,32,33,34,35,36,37,38,39,40,41,42,13,13,13,13,13,13,13,13,99,99,99,99,99
100,100,100,100,105,104,103,102,101,100,99,98,97,96,95,94,93,92,21,22,23,24,25,26,27,28,29,30,31,100,100,100,100,100,81,82,83,84,85,86,87,88,89,90,91,100,100,100,100,100,100,100,100,100,100,100,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,65,66,67,68,69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,32,33,34,35,36,37,38,39,40,41,42,12,12,12,12,12,12,12,12,100,100,100,100,100
101,101,101,101,105,104,103,102,101,100,99,98,97,96,95,18,93,20,21,22,23,24,25,26,27,28,101,30,101,101,101,101,101,101,101,82,101,84,85,86,87,88,89,90,91,92,101,101,101,101,101,101,101,101,101,101,101,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,62,11,64,65,66,67,68,69,70,101,72,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,11,101,11,11,11,11,11,11,11,11,11,11,11,29,11,31,32,33,34,35,36,37,38,39,11,41,11,11,11,11,11,11,11,11,11,101,101,101,101,101
102,102,102,102,105,104,103,102,101,100,99,98,97,96,95,18,19,20,21,22,23,24,25,26,27,28,102,102,102,102,102,102,102,102,102,102,102,84,85,86,87,88,89,90,91,92,93,94,102,102,102,102,102,102,102,102,102,102,102,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,62,63,64,65,66,67,68,69,70,71,72,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,10,10,10,10,10,10,10,10,10,10,10,29,30,31,32,33,34,35,36,37,38,39,10,10,10,10,10,10,10,10,10,10,10,102,102,102,102,102
103,103,103,103,105,104,103,102,101,100,99,98,97,96,95,18,19,20,21,22,23,24,25,26,27,28,103,103,103,103,103,103,103,103,103,103,103,84,85,86,87,88,89,90,91,92,93,94,103,103,103,103,103,103,103,103,103,103,103,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,62,63,64,65,66,67,68,69,70,71,72,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,9,9,9,9,9,9,9,9,9,9,9,29,30,31,32,33,34,35,36,37,38,39,9,9,9,9,9,9,9,9,9,9,9,103,103,103,103,103
104,104,104,104,105,104,103,102,101,100,99,98,97,96,95,18,19,20,21,22,23,24,25,26,27,28,104,104,104,104,104,104,104,104,104,104,104,84,85,86,87,88,89,90,91,92,93,94,104,104,104,104,104,104,104,104,104,104,104,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,62,63,64,65,66,67,68,69,70,71,72,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,8,8,8,8,8,8,8,8,8,8,8,29,30,31,32,33,34,35,36,37,38,39,8,8,8,8,8,8,8,8,8,8,8,104,104,104,104,104
105,105,105,105,105,104,103,102,101,100,99,98,97,96,95,18,19,20,21,22,23,24,25,26,27,28,105,105,105,105,105,105,105,105,105,105,105,84,85,86,87,88,89,90,91,92,93,94,105,105,105,105,105,105,105,105,105,105,105,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,62,63,64,65,66,67,68,69,70,71,72,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,7,7,7,7,7,7,7,7,7,7,7,29,30,31,32,33,34,35,36,37,38,39,7,7,7,7,7,7,7,7,7,7,7,105,105,105,105,105
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111
112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112
